,ÉTAT,NOMBRE DE VUES,EMPLACEMENT,MARQUE,TAILLE,AJOUTÉ,nom,prix,description
298,TRÈS BON ÉTAT,246,"MILANO, ITALIA",SUPREME ,L,2022-04-04 19:57:16.553060,T-shirt Supreme Limonious,60.0,"T-shirt Supreme Limonius in perfette condizioni, indossata un paio di volte.
taglia L
condizioni 10/10"
299,TRÈS BON ÉTAT,118,"VÉRETZ, FRANCE",KIABI ,18-24 MOIS / 86-92 CM,2022-04-09 19:57:16.553063,T-shirt manches longues Kiabi,2.5,3 hauts Tee-shirt manches longues col roulé Kiabi garçon 24 mois.
300,NEUF AVEC ÉTIQUETTE,132,FRANCE,MANGO ,M,2022-03-31 19:57:16.553065,T-shirt Mango coton col tunisien blanc M ** neuf avec étiquettes sous blister **,19.99,"🚚 expédition sous 24h 🚚

 ▪️vendeur fiable & réactif▪️"
301,TRÈS BON ÉTAT,5,"RICCIONE, ITALIA",MTV ,M,2022-03-19 19:57:16.553068,T-shirt Mtv Hamburgher,13.0,"#tshirt 
#tshirtunisex 
#tshirtmtv"
302,TRÈS BON ÉTAT,69,"AREZZO, ITALIA",FRUIT OF THE LOOM ,XXL,2022-04-05 19:57:16.553071,Handpainted bleach couple t-shirt,25.0,handpainted unique tshirt made with bleach
303,TRÈS BON ÉTAT,265,"FLERS, FRANCE",IKKS ,S / 36 / 8,2022-03-20 19:57:16.553073,T-shirt gris clair IKKS,8.0,"Très joli t-shirt gris clair IKKS
Détails sur les épaules
Taille S
Très bon état à partir 2 tous petits trous en bas (voir photos)"
304,NEUF AVEC ÉTIQUETTE,182,"TURNHOUT, BELGIQUE / BELGIË",KENZO ,S / 36 / 8,2022-04-09 19:57:16.553076,Kenzo X H&M limited edition beaded T-shirt NEW,40.0,"Kenzo X H&M limited edition beaded T-shirt
New with tags

Beautiful beading / embroidery details 

Unisex
Size S men, size M women"
305,NEUF SANS ÉTIQUETTE,417,FRANCE,,M / 38 / 10,2022-04-09 19:57:16.553078,T-shirt femme taille M avec dessin,8.0,t-shirt pour femme décoré par moi taille M 8 euros
306,NEUF SANS ÉTIQUETTE,51,"AMSTERDAM, NEDERLAND",MONTEGO ,S / 36 / 8,2022-04-09 19:57:16.553080,Cool floral T-shirt by Montego.,14.99,Cool T-shirt by Montego with lovely floral patron. Measurements: 59cm long measured from the shoulder and 46cm wide measured from armpit to armpit. Extremely stretchy. Is labelled with size XS but fits like size S so this is the reason I listed it as size S. New.
307,TRÈS BON ÉTAT,274,FRANCE,NIKE ,L,2022-03-20 19:57:16.553083,T-shirt vintage Nike swoosh bleu marine,38.0,"T-shirt vintage Nike swoosh bleu marine

Taille L

Très bon état"
308,TRÈS BON ÉTAT,256,NEDERLAND,NIKE ,S,2022-04-09 19:57:16.553085,Nike Air grijs T-shirt maat S,10.0,Bijna niet gedragen Nike Air Grijs twee kleuren T-shirt met S .zeer nette staat!
309,TRÈS BON ÉTAT,53,"CASTRIES, FRANCE",ORCHESTRA ,12-18 MOIS / 80-86 CM,2022-04-09 19:57:16.553087,Lot 2 t-shirt manches courtes,2.0,Porté peu de fois très bon état taille 18m de chez orchestra et obaibi
310,TRÈS BON ÉTAT,34,"PARIS, FRANCE",CHEVIGNON ,S,2022-04-09 19:57:16.553090,T-shirt Chevignon,22.0,"Tshirt Chevignon
gris foncé chiné
taille S
100% coton

Très bon état, peu porté"
311,TRÈS BON ÉTAT,20,"COSTA DA CAPARICA, PORTUGAL",LEVI'S ,M / 38 / 10,2022-04-09 19:57:16.553092,T-shirt Levi’s sem sinais de uso ou imperfeições,12.0,"T-shirt usada e lavada 1 vez
tamanho M mas serve a L"
312,NEUF AVEC ÉTIQUETTE,92,"LUXEMBOURG, LUXEMBOURG",MANGO ,S / 36 / 8,2022-04-09 19:57:16.553110,T-shirt white,12.0,#new #mango #streetwear #jeans
313,TRÈS BON ÉTAT,247,"BREDA, NEDERLAND",OFF-WHITE ,M,2022-04-05 19:57:16.553113,Off-White t-shirt,95.0,"Off-White T-shirt size M
Draagt oversized, dus valt tussen maat M en L in. Het shirt is niet vaak gedragen en in goede staat. 

Origineel, dus geen imitatie!"
314,NEUF AVEC ÉTIQUETTE,32,"SAIVE, BELGIQUE / BELGIË",,M / 38 / 10,2022-04-09 19:57:16.553116,T-shirt strass S/M,16.0,"Nouveau t-shirt tête de mort en strass 

Jamais porté 

Je l’ai en blanc et en noir 16,00€/pièce"
315,TRÈS BON ÉTAT,48,"VITRY-SUR-SEINE, FRANCE",ZARA ,M / 38 / 10,2022-03-23 19:57:16.553119,T shirt zara,13.0,"T shirt très bon état, trop grand pour moi
C est plutôt un 42"
316,BON ÉTAT,48,"PEROSINHO, PORTUGAL",VALENTINO ,M,2022-04-03 19:57:16.553121,🔝 Valentino T-shirt 👕 Haute Couture 🔝,20.0,"VALENTINO T-shirt 👕 Haute Couture
Artigo especial.
Sport.
Usado, mas com muita vida para usar 😁
Deixou de servir 😭"
317,NEUF SANS ÉTIQUETTE,144,BELGIQUE / BELGIË,BONPRIX ,XL / 42 / 14,2022-03-16 19:57:16.553124,"T-shirt patchwork - saumon, crème, abricot",5.5,"T-shirt côtelé style patchwork.
Modèle couvrant la taille, manches courtes, col rond, base droite, coutures décoratives.
Dos uni
Composition : coton 
📍Jamais porté."
318,NEUF SANS ÉTIQUETTE,17,"MONTIGNY-EN-OSTREVENT, FRANCE",LONGBOARD ,4 ANS / 98-104 CM,2022-04-09 19:57:16.553126,T shirt,5.0,T shirt
319,NEUF AVEC ÉTIQUETTE,88,"PARIS, FRANCE",ADIDAS ,M / 38 / 10,2022-04-03 19:57:16.553129,T-shirt Adidas,35.0,"T-shirt Adidas. 
Oversize."
320,TRÈS BON ÉTAT,14,"BOLLWILLER, FRANCE",TAO ,6 ANS / 110-116 CM,2022-04-09 19:57:16.553135,T shirt France,1.5,T shirt France 6 ans TAO
321,NEUF AVEC ÉTIQUETTE,232,NEDERLAND,TOMMY HILFIGER ,L,2022-03-21 19:57:16.553138,T-shirt Tommy Hilfiger,32.5,Maat : L
322,TRÈS BON ÉTAT,17,"LE PASSAGE, FRANCE",DISNEY ,4 ANS / 98-104 CM,2022-04-09 19:57:16.553140,Tee shirt princesse sofia 4 - 5 ans,1.5,"Tee shirt princesse sofia taille 4 5 ans rose violet
#Marinecm38fille4ans 
#Marinecm38fille5ans"
323,BON ÉTAT,91,"LE PASSAGE, FRANCE",KIABI ,4 ANS / 98-104 CM,2022-04-09 19:57:16.553142,Lot ete 4 ans,20.0,"Gros lot 4 ans été : short rose jupe tee shirt debardeur pyjama 
Diverses marques dont kiabi disney okaidi.."
324,BON ÉTAT,9,"LE PASSAGE, FRANCE",ORCHESTRA ,4 ANS / 98-104 CM,2022-04-09 19:57:16.553145,Tee shirt tour eiffel gris orchestra 4 ans,1.0,"Tee shirt tour eiffel gris orchestra 4 ans 
#marinecm38fille4ans"
325,TRÈS BON ÉTAT,5,"LE PASSAGE, FRANCE",TAO ,3-6 MOIS / 62-68 CM,2022-04-06 19:57:16.553189,Top debardeur été bébé fille jaune tao 3 mois,3.5,"Top debardeur été fille jaune marque tao / tape a l oeil taille 3 mois , porté 1 fois excellent etat
#marinecm38fille3m"
326,TRÈS BON ÉTAT,34,"LE PASSAGE, FRANCE",AMERICAN EAGLE ,S / 36 / 8,2022-03-21 19:57:16.553192,Tee shirt femme taille S marque american eagle outfitters Couleur gris et rose,8.0,"Tee shirt femme taille S marque american eagle outfitters
Couleur gris et rose
Achetés a new york en édition limite
#marinecm38femme"
327,NEUF AVEC ÉTIQUETTE,61,NEDERLAND,ELLESSE ,L,2022-04-06 19:57:16.553195,T-shirt Ellesse,26.9,Maat: L
328,TRÈS BON ÉTAT,15,"SOUCY, FRANCE",ROCQUER ,L,2022-04-09 19:57:16.553197,T-shirt imprimé numérique,18.0,"Taille L
Oversize
Sports Veste
Streetwear"
329,TRÈS BON ÉTAT,16,"CALCINATO, ITALIA",LONDON LOOK ,L / 40 / 12,2022-04-09 19:57:16.553200,Camicia t-shirt rosa / chemise t-shirt rose,4.0,indossato poche volte
330,TRÈS BON ÉTAT,122,"LE PLESSIS-ROBINSON, FRANCE",H&M ,S / 36 / 8,2022-03-20 19:57:16.553202,"Haut, t-shirt fantaisie,H&M,T:36,prix:4€",4.0,"Longueur dos 56 cm
Aisselle à aisselle 45 cm
Le modèle taille 36 Bonnet D
100% polyester, matière légère, agréable.
Belle ouverture dans le dos.
Ce haut est en très bon état"
331,TRÈS BON ÉTAT,239,ITALIA,CACHE CACHE ,M / 38 / 10,2022-04-09 19:57:16.553205,T-shirt donna Cache Cache tg. M/L,5.0,"Vendo t-shirt donna, bianca con disegno sul davanti. Dietro è per metà trasparente. Indossato poche volte. Ottimo stato. Si abbina facilmente a tutti i colori. 
Se siete interessati all'acquisto, prima di acquistare contattatemi per le misure. 
#cachecache #tshirt #woman #spring #summer #femme #mujer"
332,TRÈS BON ÉTAT,76,"WAASMUNSTER, BELGIQUE / BELGIË",,S / 36 / 8,2022-04-09 19:57:16.553207,T Shirt fleures taille s,2.0,T Shirt fleures taille s
333,NEUF SANS ÉTIQUETTE,9,"MONTIGNY-EN-OSTREVENT, FRANCE",NKY ,5 ANS / 104-110 CM,2022-04-09 19:57:16.553209,T shirt,5.0,T shirt
334,TRÈS BON ÉTAT,19,"ÉTABLES, FRANCE",GÉMO ,3-6 MOIS / 62-68 CM,2022-04-09 19:57:16.553212,T-shirt gemo 6 mois,1.0,Vends T-shirt de la marque gémeaux taille six mois très bon état
335,TRÈS BON ÉTAT,50,"SAINT-JORIOZ, FRANCE",MISS CAPTAIN ,TAILLE UNIQUE,2022-04-09 19:57:16.553214,T-shirt miss captain,13.0,"T-shirt bimatière, taille 44, miss Captain . Excellent état. Inscription avec paillettes nacrées , très raffinées. Look moderne mais classe. Qualité extra."
336,TRÈS BON ÉTAT,49,FRANCE,VOLCOM ,12 ANS / 146-152 CM,2022-03-29 19:57:16.553216,T-shirt volcom,5.0,"Très bonne état
Très peu utilisé"
337,TRÈS BON ÉTAT,54,ITALIA,BUTTER GOODS ,M,2022-03-30 19:57:16.553219,T-shirt Butter Goods maxi logo sul retro,25.0,"T-shirt nera di Butter Goods con maxi logo sul retro e logo pocket sul fronte.

100% Cotone

Dimensioni:

- ascella/ascella 50 cm
- lunghezza 70 cm
- manica 20 cm
- spalla 49 cm

L'etichetta riporta taglia M.

Ottime condizioni 8/10.

N.B.: tutti gli articoli sono vintage e possono avere piccole imperfezioni che possono essere state tralasciate, comunque difetti principali saranno sempre indicati.

🙂 Articolo selezionato a mano in Italia

🙂 Lavato e sterilizzato

🙂 Spedito il giorno lavorativo successivo all’acquisto

--------------------------------

Per altre t-shirt dell'armadio di RECLAB clicca su

👉🏻 #RECLUBtshirt"
338,TRÈS BON ÉTAT,21,"MEAUX, FRANCE",AUCHAN ,4 ANS / 98-104 CM,2022-04-09 19:57:16.553222,T shirt noel 3/4 ans Auchan,1.0,comme neuf manches longues
339,TRÈS BON ÉTAT,97,"VITRY-SUR-SEINE, FRANCE",SALSA ,XL / 42 / 14,2022-03-23 19:57:16.553224,T shirt salsa,16.0,"T shirt impeccable, je le vend parse que trop grand pour moi"
340,NEUF AVEC ÉTIQUETTE,15,"RIJSWIJK, NEDERLAND",NEW BALANCE ,10 ANS / 134-140 CM,2022-04-06 19:57:16.553227,T-shirt,39.0,nieuw
341,TRÈS BON ÉTAT,110,NEDERLAND,ICEBERG ,L,2022-04-09 19:57:16.553229,T-shirt by Iceberg,35.0,"*TOM and JERRY*
ICE by Iceberg T-shirt
Limited edition
Size: L
A= 49cm (width)
B= 67cm (length)
How -cool- is this shirt for the summer of 2022"
342,TRÈS BON ÉTAT,349,"AMSTERDAM, NEDERLAND",H&M ,S / 36 / 8,2022-04-09 19:57:16.553231,Gestreept t-shirt H&M,4.0,Gestreept t-shirt met tekst l'amour in het rood. A-lijn model.
343,BON ÉTAT,147,"SARROLA-CARCOPINO, FRANCE",AZZARO ,S,2022-04-09 19:57:16.553234,Lots t-shirt,30.0,"taille s 
Zara 
azzaro"
344,TRÈS BON ÉTAT,74,"FIRENZE, ITALIA",POLO RALPH LAUREN ,M / 38 / 10,2022-04-05 19:57:16.553236,T- shirt Polo Ralph Lauren blu e argento,39.0,"Maglia in cotone a maniche corte con ricamo filo argento davanti e paillette 
Più lunga dietro ,ottima vestibilità, pari a nuova ,indossata 2 volte"
345,NEUF AVEC ÉTIQUETTE,39,"ARLES, FRANCE",TUNSECHY ,S,2022-04-09 19:57:16.553238,T-shirt compression Iron Man,20.0,"T-shirt neuf, jamais déballé.
Taille S."
346,NEUF SANS ÉTIQUETTE,6,"MONTROUGE, FRANCE",MAJE ,XS,2022-04-09 19:57:16.553241,T shirt maje,30.0,"t shirt rayé noir et blanc Maje 
avec lacets noirs de chaque côté 
jamais porté 
taille 2 (mais près du corps, trop cintré pour moi, il taille très petit, je le classe du coup en « XS »)"
347,TRÈS BON ÉTAT,64,"AMSTERDAM, NEDERLAND",SANDRO ,L,2022-04-03 19:57:16.553243,Blauw linnen Sandro t-shirt,35.0,"Linnen, middenblauw, maat L.

Zo goed als nieuw."
348,TRÈS BON ÉTAT,13,"DUFFEL, BELGIQUE / BELGIË",MY LITTLE COZMO ,6-9 MOIS / 68-74 CM,2022-04-04 19:57:16.553276,"T-shirt my little cozmo, 6 tot 9maand",8.0,Zwart t-shirt van my little cozmo. Mooie staat. Valt breed. Super leuk te combineren met shirtjes of tuinbroek van little indians in mijn kledingkast of de bloomers van cos i said so!
349,TRÈS BON ÉTAT,14,"SATHONAY-CAMP, FRANCE",ESPRIT ,6 ANS / 110-116 CM,2022-04-09 19:57:16.553281,T-shirt manches longues,3.0,"T-shirt manches longues Esprit bleu
Taille 4-5 ans mais taille grand comme un 6 ans"
350,TRÈS BON ÉTAT,8,"BEAUZELLE, FRANCE",TAPE À L'ŒIL ,12-18 MOIS / 80-86 CM,2022-04-09 19:57:16.553284,T-shirt TAO,2.0,"Manches courtes, marque Tape à l'oeil.
Taille 18M
#lmagarçon18mois
Tous les # dans 'A propos'"
351,NEUF AVEC ÉTIQUETTE,61,"DRUENTO, ITALIA",PLAYSTATION ,6 ANS / 110-116 CM,2022-03-24 19:57:16.553287,T-shirt bimbo,11.0,T-shirt bimbo della PlayStation nuova ancora con cartellino 5/6 anni
352,NEUF AVEC ÉTIQUETTE,42,"DRUENTO, ITALIA",PRIMARK ,14 ANS / 158-164 CM,2022-03-24 19:57:16.553290,T-shirt ragazza,9.0,T-shirt ragazza con applicazione cuore di strass e nodo a fine maglia vestibilità 13/14 anni cotone nuova
353,NEUF AVEC ÉTIQUETTE,94,"DRUENTO, ITALIA",FIGA.SHOP ,L,2022-03-20 19:57:16.553293,T-shirt,15.0,T-shirt con stampa sono da evitare nuova mai usata originale
354,NEUF AVEC ÉTIQUETTE,46,"DRUENTO, ITALIA",FIGASHOP MILANO ,L / 40 / 12,2022-04-07 19:57:16.553295,T-shirt,15.0,T-shirt con stampa sono da evitare molto simpatica
355,BON ÉTAT,15,"DRUENTO, ITALIA",KIABI ,8 ANS / 122-128 CM,2022-04-07 19:57:16.553298,T-shirt bimba,1.0,T-shirt bimba usata ma in buono stato crescono talmente in fretta
356,NEUF AVEC ÉTIQUETTE,36,"HUY, BELGIQUE / BELGIË",NIKE ,L,2022-03-26 19:57:16.553301,T-shirt Nike,15.0,"T-shirt Nike taille L
Neuf avec étiquettes"
357,NEUF SANS ÉTIQUETTE,53,"FRÉJUS, FRANCE",DSQUARED2 ,S,2022-04-03 19:57:16.553303,T-shirt dsquared2,60.0,pas souvent utilisé
358,NEUF AVEC ÉTIQUETTE,28,"RIJSWIJK, NEDERLAND",NEW GIRL ORDER ,M / 38 / 10,2022-04-04 19:57:16.553306,t-shirt,49.0,nieuw
359,NEUF AVEC ÉTIQUETTE,82,"CANELLI, ITALIA",HERON PRESTON ,L,2022-04-04 19:57:16.553308,T-shirt Heron Preston,90.0,T-shirt Heron Preston nera con patch
360,BON ÉTAT,27,"MONTIGNY-LE-BRETONNEUX, FRANCE",DU PAREIL AU MÊME ,10 ANS / 134-140 CM,2022-04-09 19:57:16.553311,T shirt manche longue DPAM,1.0,en bon état. 2 minuscules trous à la manche droite.
361,TRÈS BON ÉTAT,63,"FLERS, FRANCE",IKKS ,S,2022-04-09 19:57:16.553313,T-shirt IKks,10.0,"Très joli T-Shirt clair IKKS 
100% viscose. 2 matières sur le devant
Très agréable à porter 
Excellent état 
Taille 36"
362,NEUF SANS ÉTIQUETTE,266,"SAINT-AVOLD, FRANCE",NIKE ,M / 38 / 10,2022-04-09 19:57:16.553315,T-shirt,13.0,"Jamais porté

Achetez moi un lot et je vous ferai une réduction 😉"
363,TRÈS BON ÉTAT,45,"SOUCY, FRANCE",SAW ,L,2022-04-09 19:57:16.553318,T-shirt imprimé numérique,18.0,"Taille L
Oversize
Sports Veste
Streetwear
Organique Cotton"
364,TRÈS BON ÉTAT,24,"ROMA, ITALIA",PHILIPP PLEIN ,M,2022-04-01 19:57:16.553320,T-shirt Philipp Plein Homme,70.0,nuova ottime condizioni
365,NEUF SANS ÉTIQUETTE,72,"PORTO, PORTUGAL",MAISON KITSUNÉ ,S,2022-04-09 19:57:16.553322,T-shirt Maison Kitsuné,15.0,"new - without tags

selling because is small for me

#maisonkitsune #maisonkitsuneparis #maisonkitsunefemme #maisonkitsunetee #maisonkitsunefox"
366,NEUF SANS ÉTIQUETTE,59,"AMSTERDAM, NEDERLAND",MONTEGO ,S / 36 / 8,2022-04-09 19:57:16.553325,Cool floral T-shirt by Montego.,14.99,Cool T-shirt by Montego with lovely floral patron. Measurements: 57cm long measured from the shoulder and 46cm wide measured from armpit to armpit. Extremely stretchy. Is labelled with size XS but fits like size S so this is the reason I listed it as size S. New. The red blazer in one of the photos can be purchased separately and can be found on my Vinted page.
367,TRÈS BON ÉTAT,16,BELGIQUE / BELGIË,GUESS ,S,2022-04-09 19:57:16.553327,T-shirt longues manches comme neuf,13.0,T-shirt comme neuf. Guess taille S
368,TRÈS BON ÉTAT,165,FRANCE,,L / 40 / 12,2022-04-09 19:57:16.553329,T-shirt mixte taille L,8.0,"T-shirt blanc décoré par moi au feutre pour tissu,
taille L
Lavage 40°"
369,NEUF AVEC ÉTIQUETTE,74,"LA VARENNE-SAINT-HILAIRE, FRANCE",HUGO BOSS ,S,2022-04-09 19:57:16.553331,T shirt Tirch Boss,30.0,"article neuf dans emballage 
prix non négociable"
370,TRÈS BON ÉTAT,120,"CASTRIES, FRANCE",MARVEL ,24-36 MOIS / 92-98 CM,2022-04-09 19:57:16.553334,T-shirt Marvel spiderman,1.0,Très bon état taille 3 ans T-shirt manches courte marvel
371,TRÈS BON ÉTAT,9,"SOUCY, FRANCE",ROCQUER ,L,2022-04-09 19:57:16.553336,T-shirt imprimé numérique,18.0,"Taille L
Oversize
Sports Veste
Streetwear"
372,TRÈS BON ÉTAT,121,"CASTRIES, FRANCE",MARVEL ,24-36 MOIS / 92-98 CM,2022-04-09 19:57:16.553338,T-shirt Marvel spiderman,1.0,Très bon état taille 3 ans T-shirt manches courte marvel
373,TRÈS BON ÉTAT,10,"SOUCY, FRANCE",ROCQUER ,L,2022-04-09 19:57:16.553340,T-shirt imprimé numérique,18.0,"Taille L
Oversize
Sports Veste
Streetwear"
374,TRÈS BON ÉTAT,69,NEDERLAND,ICEBERG ,XL,2022-04-09 19:57:16.553343,T-shirt by Iceberg,25.0,"*PLUTO*
ICE by Iceberg T-shirt (Disney edition)
Size: XL (small sized)
A= 51cm (width)
B= 70cm (length)
How -cool- is this shirt for the summer of 2022"
375,NEUF AVEC ÉTIQUETTE,337,NEDERLAND,FILA ,L,2022-04-09 19:57:16.553345,T-shirt Fila,25.0,Maat: L
376,NEUF AVEC ÉTIQUETTE,611,"TOULON, FRANCE",TWIGGY ,XL,2022-04-09 19:57:16.553347,T-shirt Californication de la marque Française TWIGGY ビストロ,35.0,"dans sa Porsche en impression 4 couleurs.
Prix 50€
SÉRIE LIMITÉE.
Californication
SÉRIE télévisée culte des années 2000.
Tournée en Californie principalement dans le quartier de Santa Monica avec son personnage principal HANK Moody romancier déluré, irresponsable, cynique recherche désespérément à reconquérir sa femme Karen.
Avec des personnages aussi délirant que lui.
Si vous ne connaissez pas À voir absolument 😉.
COLLABORATION TWIGGY ビストロ X TIMOTHÉ CAMARA"
377,TRÈS BON ÉTAT,90,FRANCE,BOTTEGA VENETA ,M,2022-04-05 19:57:16.553350,T-shirt Bottega Veneta noir,110.0,"T-shirt de la maison italienne Bottega Veneta.
Collection Fall 2020.
Couleur noir.
Matière: 100 % Coton.
Logo Bottega ton sur ton brodé au dos.
Taille M.
Fabriqué en Italie.
Pièce de grande qualité.
Porté une fois, très bon état.
Produit authentique (pas une contrefaçon).
Envoi soigné.

#luxe #luxury #bottegaveneta #bottegavenetastyle #tshirt #men #classy #chic #coton #cotton #bottega #bottegastyle #gentleman #connoisseur #style #italy #italian #fashion #casual #dolcevita #sprezzatura"
378,NEUF SANS ÉTIQUETTE,107,"ROMA, ITALIA",NIKE ,S,2022-04-09 19:57:16.553352,T-shirt Nike dri-fit,10.0,mai indossata
379,BON ÉTAT,59,"NICE, FRANCE",ZARA ,M / 38 / 10,2022-04-09 19:57:16.553354,Zara - tee shirt vert et blanc - T M,7.0,Vends tee shirt vert bouteille et blanc de la marque Zara en taille L - imprimé panthères - 50 % coton - 50 % modal - convient jusqu'au 42
380,NEUF SANS ÉTIQUETTE,35,"PATERNA, ESPAÑA",BLANCO ,M / 38 / 10,2022-04-09 19:57:16.553357,Camiseta ajustada elegante,5.0,"marca blanco 
talla M 
nueva"
381,NEUF AVEC ÉTIQUETTE,40,"PATERNA, ESPAÑA",SHEIN ,M / 38 / 10,2022-04-09 19:57:16.553359,Camiseta de tirantes anchos,5.0,"talla M
marca Shein 
nueva"
382,NEUF AVEC ÉTIQUETTE,50,"PATERNA, ESPAÑA",LIMA LIMON ,M / 38 / 10,2022-04-09 19:57:16.553361,Camiseta lentejuela,13.0,"camiseta blanca con dibujo de corona de lentejuela blanca, rojo y dorado. 
talla M
marca Lima limón
Nuevo con etiqueta 
#tshirt #verano #summer"
383,NEUF SANS ÉTIQUETTE,36,"PATERNA, ESPAÑA",RALPH LAUREN ,S,2022-03-16 19:57:16.553364,Camiseta azul para hombre,15.0,"marca Ralph Lauren 
talla S
nueva 
#ralphlauren"
384,NEUF SANS ÉTIQUETTE,8,"PATERNA, ESPAÑA",EDC BY ESPRIT ,S,2022-03-16 19:57:16.553370,Camiseta de hombre manga corta,6.0,"talla S
marca Sprit
nueva"
385,NEUF SANS ÉTIQUETTE,132,"AMSTERDAM, NEDERLAND",S.OLIVER ,S / 36 / 8,2022-04-09 19:57:16.553373,Cool dark-green T-shirt by s.Oliver.,13.99,Really cool dark-green cotton T-shirt by s.Oliver. Will fit size S and M. The size tag was removed as it was made of some rough material but I never worn the T-shirt so it's brand new. Measurements: 60cm long measured from the shoulder and 47cm wide from armpit to armpit. Nice print on the front.
386,TRÈS BON ÉTAT,44,NEDERLAND,ONLY ,XS / 34 / 6,2022-04-09 19:57:16.553375,Blauw t shirt met glitter ONLY,5.0,"T shirt blauw met glitter strepen en rood met witte details aan de mouwen en boort. 
Amper gedragen!!
Maat xs"
387,TRÈS BON ÉTAT,74,FRANCE,,12-18 MOIS / 80-86 CM,2022-04-09 19:57:16.553377,Jolis T-shirt T 18mois,28.0,"Joli lot de t-shirt plus mignons les uns que les autres, en TBE."
388,BON ÉTAT,142,"PARIS, FRANCE",KARL MARC JOHN ,S / 36 / 8,2022-04-09 19:57:16.553380,T shirt manche longue KMJ,4.0,"t shirt manche longue avec manche chauve souris plus resserré sur l’avant des bras, couleur bleu tachetés cf photos , poche sur le devant 
taille assez grand effet loose 
confortable"
389,TRÈS BON ÉTAT,10,"SOUCY, FRANCE",ROCQUER ,L,2022-04-09 19:57:16.553436,T-shirt imprimé numérique,18.0,"Taille L
Oversize
Sports Veste
Streetwear"
390,TRÈS BON ÉTAT,80,"FRÉJUS, FRANCE",PHILIPP PLEIN ,S / 36 / 8,2022-04-03 19:57:16.553441,T-shirt Philipp plein,90.0,pas souvent porté
391,TRÈS BON ÉTAT,32,"SOUCY, FRANCE",SAW ,L,2022-04-09 19:57:16.553445,T-shirt imprimé numérique,17.0,"Taille L
Oversize
Sports Veste
Streetwear
Organique Cotton"
392,NEUF SANS ÉTIQUETTE,8,BELGIQUE / BELGIË,BABY CLUB ,9-12 MOIS / 74-80 CM,2022-03-27 19:57:16.553448,T-shirt manches courtes taille 74,1.0,"Neuf 
Petite tâche sous le poisson voir photo
Motif à l arriere
A l'achat d'un lot de 10 articles: 30% de réduction sur les prix de base et 40% à l'achat de 20 articles."
393,TRÈS BON ÉTAT,89,NEDERLAND,DOLCE & GABBANA ,L,2022-04-09 19:57:16.553451,T-shirt by Dolce & Gabbana,25.0,"*ENJOY*
D&G by Dolce&Gabbana T-shirt
Size: 48
A= 51cm (width)
B= 71cm (length)
Inside out look.
How -refreshing- is this shirt."
394,TRÈS BON ÉTAT,148,FRANCE,ZADIG & VOLTAIRE ,12 ANS / 146-152 CM,2022-03-19 19:57:16.553453,T-shirt Zadig et Voltaire 12 ans,12.0,Zéro défaut. Joli motif bleu/rose/jaune et perles sur fond noir. Manches longues. Taille normalement.
395,NEUF SANS ÉTIQUETTE,160,"SOIGNIES, BELGIQUE / BELGIË",VERSACE ,M,2022-04-09 19:57:16.553456,T-shirt versace,140.0,"porté 1x, état implacable et acheté 190€ ( voir facture dispo)"
396,NEUF SANS ÉTIQUETTE,45,"FOUGÈRES, FRANCE",PETIT BATEAU ,10 ANS / 134-140 CM,2022-04-09 19:57:16.553458,T-shirt rose,15.0,T-shirt rose jamais porté
397,TRÈS BON ÉTAT,48,"FIRENZE, ITALIA",ROBERTO CAVALLI ,S,2022-03-28 19:57:16.553461,T-shirt Roberto Cavalli Class,45.0,"Tshirt in cotone ROBERTO CAVALLI CLASS con stampa dorata. tg S vestibilità regolare.

#vinted #vintedfrance #vintagestyle #vintedaddict #vintedspain #vinteditalia #vintedseller #vinteditaly #vintedfemme #vintedfashion"
398,TRÈS BON ÉTAT,292,"NEUILLY-SUR-SEINE, FRANCE",CHROME HEARTS ,M,2022-04-03 19:57:16.553464,T-shirt chrome hearth noir,115.0,porte rarement très bon état
399,BON ÉTAT,302,"SAINT-LAURENT-DU-VAR, FRANCE",UNDIZ ,S / 36 / 8,2022-04-09 19:57:16.553466,Undiz-The Simpsons - Tee -Shirt Gris Imprimé - T. S,13.0,"Très original Tee-Shirt Gris portant une impression de l'Animation The Simpsons sur le Corsage de la Marque UNDIZ THE SIMPSONS - T. S
Manches Courtes - Encolure Arrondie - En Coton et Polyester
En Bon Etat"
400,TRÈS BON ÉTAT,729,"HOFSTADE, BELGIQUE / BELGIË",BURBERRY ,L / 40 / 12,2022-04-09 19:57:16.553468,T shirt burberry,75.0,"* framboos roze t shirt van Burberry te koop
* maat large (L)
*valt normaal
*t shirt met stretch
* patroon op de mauwen 
*klein foutje onderaan de t shirt zie laatste foto
voor de rest zeer goede staat .
* word verzonden zonder doos !
*helaas 
geen factuur meer"
